기업이름,분야,평점,연봉,2차산업군
브이엠티(주) ,제조/화학,4,3075,기계/설비/자동차
브이티에스(주) ,제조/화학,2,3440,기계/설비/자동차
삼영이엔지(주) ,제조/화학,4,2867,기계/설비/자동차
삼우기업(주) ,제조/화학,3,3387,기계/설비/자동차
삼우피티에스 ,제조/화학,3,3507,기계/설비/자동차
상희금속(주) ,제조/화학,4,3911,기계/설비/자동차
새한에어서스펜션 ,제조/화학,2,2870,기계/설비/자동차
서모테크 ,제조/화학,2,2050,기계/설비/자동차
성남전자(주) ,제조/화학,3,5522,기계/설비/자동차
성우엔지니어링(주) ,제조/화학,2,3901,기계/설비/자동차
수산에스텍코리아(주) ,제조/화학,3,3075,기계/설비/자동차
신동양엔지니어링(주) ,제조/화학,1,2925,기계/설비/자동차
신보기연(주) ,제조/화학,4,4047,기계/설비/자동차
아이디알시스템 ,제조/화학,2,3588,기계/설비/자동차
아쿠엑스코리아(주) ,제조/화학,4,2514,기계/설비/자동차
알이디커뮤니케이션(주) ,제조/화학,3,9481,기계/설비/자동차
에나지에스(주) ,제조/화학,4,2340,기계/설비/자동차
에스앤드더블유아이엔디(주) ,제조/화학,1,2749,기계/설비/자동차
에스에스앤아이(주) ,제조/화학,3,2243,기계/설비/자동차
에스에이치아이(주) ,제조/화학,3,3373,기계/설비/자동차
에스엔에스 ,제조/화학,3,3075,기계/설비/자동차
에스오피(주) ,제조/화학,5,2460,기계/설비/자동차
에스지티(주) ,제조/화학,5,4802,기계/설비/자동차
에스피아이아시아 ,제조/화학,4,3280,기계/설비/자동차
에이시스(주) ,제조/화학,5,0,기계/설비/자동차
에이앤피기계공업(주) ,제조/화학,3,0,기계/설비/자동차
에이치에스오션(주) ,제조/화학,4,5119,기계/설비/자동차
엘앤엘프로덕츠오브코리아(유) ,제조/화학,2,9752,기계/설비/자동차
엠솔루션(주) ,제조/화학,3,3850,기계/설비/자동차
열린아이엠씨(주) ,제조/화학,3,1473,기계/설비/자동차
위소엔지니어링(주) ,제조/화학,1,2600,기계/설비/자동차
윈프로 ,제조/화학,4,5850,기계/설비/자동차
이스턴에프티씨(주) ,제조/화학,3,3259,기계/설비/자동차
일진오토모티브(주) ,제조/화학,1,0,기계/설비/자동차
제이비코리아(주) ,제조/화학,1,3383,기계/설비/자동차
제이에스메캐닉(주) ,제조/화학,1,2820,기계/설비/자동차
젯트기연(주) ,제조/화학,5,4325,기계/설비/자동차
지디아이솔루션(주) ,제조/화학,5,0,기계/설비/자동차
지에스텍(주) ,제조/화학,1,4333,기계/설비/자동차
진원아이엔디(유) ,제조/화학,3,2438,기계/설비/자동차
차오름(주) ,제조/화학,2,0,기계/설비/자동차
통일방폭전기(주) ,제조/화학,3,2731,기계/설비/자동차
티에스엠(주) ,제조/화학,3,3588,기계/설비/자동차
포레시아배기시스템코리아(주) ,제조/화학,3,5963,기계/설비/자동차
포엠 ,제조/화학,3,3678,기계/설비/자동차
한라정공(주) ,제조/화학,2,3138,기계/설비/자동차
한성기어(주) ,제조/화학,3,3614,기계/설비/자동차
현대텔레시스 ,제조/화학,3,2819,기계/설비/자동차
효성하나로(주) ,제조/화학,1,3514,기계/설비/자동차
휴먼브릿지코리아(주) ,제조/화학,3,1755,기계/설비/자동차
휴엘 ,제조/화학,3,1755,기계/설비/자동차
히트콤(주) ,제조/화학,5,2145,기계/설비/자동차
(주)가온텍 ,제조/화학,0,0,기계/설비/자동차
(주)경대테크 ,제조/화학,0,0,기계/설비/자동차
(주)글로벌하이세스 ,제조/화학,0,0,기계/설비/자동차
(주)느루 ,제조/화학,0,0,기계/설비/자동차
(주)동양환기 ,제조/화학,0,0,기계/설비/자동차
(주)동일이엔티 ,제조/화학,0,3437,기계/설비/자동차
(주)드라스타 ,제조/화학,0,0,기계/설비/자동차
(주)디에이치펌프서비스 ,제조/화학,0,0,기계/설비/자동차
(주)디플러스 ,제조/화학,0,0,기계/설비/자동차
(주)로앤에프 ,제조/화학,0,0,기계/설비/자동차
(주)리만테크 ,제조/화학,0,3087,기계/설비/자동차
(주)마르스 ,제조/화학,0,4798,기계/설비/자동차
(주)바테크 ,제조/화학,0,3772,기계/설비/자동차
(주)부국하이테크 ,제조/화학,0,3547,기계/설비/자동차
(주)씨앤엘 ,제조/화학,0,2298,기계/설비/자동차
(주)아그네스메디컬 ,제조/화학,0,0,기계/설비/자동차
(주)아이엠티 ,제조/화학,0,5718,기계/설비/자동차
(주)에스제이메카텍 ,제조/화학,0,0,기계/설비/자동차
(주)엔비트코리아 ,제조/화학,0,0,기계/설비/자동차
(주)엠에이티 ,제조/화학,0,3324,기계/설비/자동차
(주)와이텍 ,제조/화학,0,3819,기계/설비/자동차
(주)우리이엔지 ,제조/화학,0,3720,기계/설비/자동차
(주)위소 ,제조/화학,0,7190,기계/설비/자동차
(주)유니버셜코리아 ,제조/화학,0,0,기계/설비/자동차
(주)이룸에이티 ,제조/화학,0,0,기계/설비/자동차
(주)제이원티엔엠 ,제조/화학,0,0,기계/설비/자동차
(주)지디텍 ,제조/화학,0,0,기계/설비/자동차
(주)창일테크 ,제조/화학,0,0,기계/설비/자동차
(주)청원기연 ,제조/화학,0,4181,기계/설비/자동차
(주)켐텍 ,제조/화학,0,3245,기계/설비/자동차
(주)코빗 ,제조/화학,0,0,기계/설비/자동차
(주)테크엑스 ,제조/화학,0,0,기계/설비/자동차
(주)티씨엠에스 ,제조/화학,0,0,기계/설비/자동차
(주)퓨어스페이스 ,제조/화학,0,0,기계/설비/자동차
(주)피앤티 ,제조/화학,0,0,기계/설비/자동차
(주)하나건드릴 ,제조/화학,0,0,기계/설비/자동차
(주)한국힌지테크 ,제조/화학,0,4647,기계/설비/자동차
(주)한도 ,제조/화학,0,2863,기계/설비/자동차
(주)화진 ,제조/화학,0,2599,기계/설비/자동차
(주)히타치오토메이션코리아 ,제조/화학,0,0,기계/설비/자동차
강남메디패스(주) ,제조/화학,0,3007,기계/설비/자동차
기성이엔지 ,제조/화학,0,3607,기계/설비/자동차
나노볼(주) ,제조/화학,0,0,기계/설비/자동차
나노엔씨 ,제조/화학,0,0,기계/설비/자동차
남영라스텍(주) ,제조/화학,0,4100,기계/설비/자동차
대원특장 ,제조/화학,0,0,기계/설비/자동차
대일상사 ,제조/화학,0,2309,기계/설비/자동차
대흥하이텍(주) ,제조/화학,0,0,기계/설비/자동차
더플랫(주) ,제조/화학,0,0,기계/설비/자동차
동국정밀(주) ,제조/화학,0,2145,기계/설비/자동차
모두텍 ,제조/화학,0,0,기계/설비/자동차
법일정밀 ,제조/화학,0,0,기계/설비/자동차
베스트일렉트로닉스(주) ,제조/화학,0,4086,기계/설비/자동차
브이아이(주) ,제조/화학,0,5843,기계/설비/자동차
삼원에프엠티(주) ,제조/화학,0,4290,기계/설비/자동차
삼진(주) ,제조/화학,0,2381,기계/설비/자동차
상지(주) ,제조/화학,0,2772,기계/설비/자동차
새한테크(주) ,제조/화학,0,2255,기계/설비/자동차
신아(주) ,제조/화학,0,1684,기계/설비/자동차
신일하이테크(주) ,제조/화학,0,2907,기계/설비/자동차
신한열기(주) ,제조/화학,0,4506,기계/설비/자동차
씨알엔지니어링(주) ,제조/화학,0,4388,기계/설비/자동차
아모(주) ,제조/화학,0,4401,기계/설비/자동차
아이웰니스(주) ,제조/화학,0,2050,기계/설비/자동차
에스티(주) ,제조/화학,0,3607,기계/설비/자동차
엔케이티(주) ,제조/화학,0,8775,기계/설비/자동차
와이비테크 ,제조/화학,0,0,기계/설비/자동차
웅진테크(주) ,제조/화학,0,2140,기계/설비/자동차
유어스 ,제조/화학,0,5119,기계/설비/자동차
일동라이펠(주) ,제조/화학,0,1755,기계/설비/자동차
일동엔에스티(주) ,제조/화학,0,3878,기계/설비/자동차
재경엠티에스(주) ,제조/화학,0,0,기계/설비/자동차
지비(주) ,제조/화학,0,3502,기계/설비/자동차
지에스엠(주) ,제조/화학,0,1613,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
효원전자(주) ,제조/화학,0,2460,기계/설비/자동차
지에프(주) ,제조/화학,0,0,기계/설비/자동차
진양이피에스(주) ,제조/화학,0,3318,기계/설비/자동차
창해산업(주) ,제조/화학,0,4422,기계/설비/자동차
코리아엘리베이터(주) ,제조/화학,0,2145,기계/설비/자동차
타키언(주) ,제조/화학,0,7549,기계/설비/자동차
테라이엔이(주) ,제조/화학,0,2839,기계/설비/자동차
튜브캐스트(주) ,제조/화학,0,2597,기계/설비/자동차
티엠에스코리아(주) ,제조/화학,0,3366,기계/설비/자동차
파라기계(주) ,제조/화학,0,3277,기계/설비/자동차
프로메카(주),제조/화학,2.5,6312,기계/설비/자동차
